count,gazeX,gazeY,pitch,roll,gyroX,gyroY,gyroZ,accelX,accelY,accelZ,eulerX,eulerY,eulerZ,faceX,faceY,leftEyeleft,leftEyetop,leftEyeright,leftEyebottom,rightEyeleft,rightEyetop,rightEyeright,rightEyebottom
961,485,1389,-27.078741,2.5882814,0.06554828584194183,-0.013620462268590927,-0.026577524840831757,0.5602602958679199,8.7031888961792,4.867560863494873,-10.485973,2.2393177,-3.6687038,425.625,851.25,615.75,229.7,453.0,698.625,348.75,235.0,191.25,723.75
962,485,1389,-27.06302,2.6764014,-0.009588140062987804,4.294382524676621E-4,3.005456819664687E-4,0.4908263385295868,8.672063827514648,4.565882205963135,-10.168374,2.0238438,-3.3459957,425.625,858.75,615.0,229.5,457.5,703.125,349.5,235.7,186.75,721.125
963,485,1389,-26.998583,2.754443,-0.018751120194792747,-0.0038466183468699455,-9.211847791448236E-4,0.5219519138336182,8.640937805175781,4.422225475311279,-10.368485,1.5657727,-3.0946984,433.125,851.25,615.0,229.5,457.5,703.125,352.5,234.5,195.0,721.875
964,485,1389,-27.084265,2.7175708,-0.017529388889670372,-0.008733540773391724,-0.006418971810489893,0.4357580244541168,8.672063827514648,4.4796881675720215,-9.991076,1.3885429,-2.984334,433.125,851.25,618.75,229.5,461.25,703.125,353.25,235.2,190.5,719.25
965,269,879,-26.881363,2.3704631,-0.017529388889670372,0.005316359922289848,-0.008862433023750782,0.3184385597705841,8.691217422485352,4.185192584991455,-10.495396,2.8603618,-3.6399357,420.0,851.25,603.75,227.5,446.25,695.625,345.75,234.2,183.0,715.5
966,269,879,-26.826342,2.3408298,0.03133983165025711,-0.009955271147191525,-0.007029836997389793,0.44054657220840454,8.6600923538208,4.465322494506836,-10.621773,1.8831646,-3.5279815,420.0,843.75,608.25,228.2,445.5,693.0,345.75,234.2,183.0,715.5
967,269,879,-26.798328,2.1950579,-0.019972851499915123,0.01631193608045578,-0.02841011993587017,0.38547825813293457,8.7031888961792,4.407859802246094,-10.616942,2.8871102,-3.784442,425.625,851.25,612.0,228.2,449.25,693.0,345.75,234.2,183.0,715.5
968,701,879,-26.89833,2.2709284,-0.019972851499915123,0.027307508513331413,-0.008251568302512169,0.3591412305831909,8.68403434753418,4.312088966369629,-10.312479,2.547623,-3.3823297,420.0,851.25,612.0,227.7,449.25,691.125,345.75,233.7,183.0,713.625
969,701,879,-26.986393,2.2519538,-0.012642467394471169,-0.0026248879730701447,-0.005197241436690092,0.3423812985420227,8.681640625,4.467716693878174,-10.210656,2.2751865,-3.444597,420.0,843.75,611.25,227.5,453.75,695.625,349.5,233.7,186.75,713.625
970,701,879,-26.984058,2.2108088,0.006294355262070894,0.003483764361590147,-0.00580810708925128,0.3663240373134613,8.676852226257324,4.4485626220703125,-10.82944,2.5298145,-3.6605616,420.0,843.75,612.0,228.2,449.25,693.0,345.0,233.0,187.5,716.25
971,377,1559,-27.072468,2.1995687,0.07165693491697311,-0.010566136799752712,-0.04246002063155174,0.4956148862838745,8.693612098693848,4.692778587341309,-9.933335,2.2724483,-3.906353,420.0,851.25,607.5,228.5,450.0,699.375,345.75,235.7,183.0,721.125
972,377,1559,-27.07859,2.1288803,-0.002257757820188999,0.02242058701813221,-0.006418971810489893,0.3974496126174927,8.686429023742676,4.563488006591797,-10.735103,1.8044819,-3.9752624,420.0,851.25,608.25,229.7,445.5,698.625,341.25,234.0,183.75,720.0
973,377,1559,-26.953444,2.0264368,-0.019361983984708786,0.0040946295484900475,-0.004586376249790192,0.32801565527915955,8.686429023742676,4.431802749633789,-10.531013,1.7262961,-3.926408,420.0,851.25,603.75,228.5,446.25,699.375,342.0,235.7,179.25,721.125
974,377,1559,-26.881495,2.0548842,-0.007144680246710777,0.005927225574851036,0.003354871878400445,0.37590113282203674,8.681640625,4.371945858001709,-10.277554,2.8203301,-4.0873523,420.0,851.25,608.25,229.2,445.5,696.75,342.0,234.7,179.25,717.375
975,809,454,-26.783102,1.8282114,0.02889636904001236,-0.052104972302913666,-0.013138489797711372,0.371112585067749,8.698400497436523,4.556304931640625,-10.324379,4.5245695,-4.3191023,420.0,851.25,604.5,227.2,441.75,689.25,342.0,231.7,179.25,706.125
976,809,454,-26.766838,1.8929837,-0.013253332115709782,0.0040946295484900475,-0.005197241436690092,0.3471698462963104,8.693612098693848,4.470110893249512,-9.935953,3.3880746,-3.8068542,420.0,851.25,603.75,226.0,446.25,690.0,342.0,231.7,179.25,706.125
977,809,454,-26.82227,1.9981146,-0.016307659447193146,0.005316359922289848,-0.00580810708925128,0.3663240373134613,8.681640625,4.434196949005127,-10.243753,4.612533,-4.3380456,420.0,843.75,608.25,227.2,445.5,689.25,345.0,231.5,187.5,710.625
978,809,454,-26.900599,2.0469759,-0.030968423932790756,-0.022783441469073296,0.010074389167129993,0.31125572323799133,8.672063827514648,4.45095682144165,-10.868752,2.9900734,-4.0400476,420.0,843.75,607.5,226.5,450.0,691.875,345.75,232.7,183.0,709.875
979,161,1644,-27.165531,2.1758661,0.027063773944973946,-0.012398731894791126,0.003354871878400445,0.4357580244541168,8.7031888961792,4.843617916107178,-10.467869,3.13194,-4.643,420.0,851.25,608.25,228.2,445.5,693.0,345.75,234.2,183.0,715.5
980,161,1644,-27.111105,2.220126,-0.02058371528983116,0.023031452670693398,-0.008862433023750782,0.33280420303344727,8.676852226257324,4.410254001617432,-9.555321,2.3172998,-4.050487,420.0,843.75,607.5,227.5,450.0,695.625,345.75,234.7,183.0,717.375
981,161,1644,-27.036242,2.1959224,-0.005922949407249689,-7.922922377474606E-4,-0.007640702184289694,0.38547825813293457,8.614601135253906,4.364762783050537,-10.3312,2.9521646,-4.3312416,420.0,851.25,607.5,228.0,450.0,697.5,345.75,234.7,183.0,717.375
982,161,1644,-27.003056,2.048748,0.029507234692573547,0.0028728994075208902,0.0015222762012854218,0.32801565527915955,8.693612098693848,4.472505569458008,-9.552722,2.472047,-4.3350277,420.0,843.75,607.5,228.0,450.0,697.5,345.0,235.0,187.5,723.75
983,161,1474,-26.823236,1.8935636,0.019122526049613953,-0.009344406425952911,9.114109561778605E-4,0.35674694180488586,8.719948768615723,4.558699131011963,-10.058152,3.6416357,-4.972257,412.5,851.25,600.0,226.0,442.5,690.0,338.25,234.2,175.5,715.5
984,161,1474,-26.862207,1.9853449,0.002018298953771591,0.0016511686844751239,0.007630928419530392,0.3256213665008545,8.715160369873047,4.455745220184326,-10.321782,2.5899284,-4.464627,420.0,851.25,608.25,227.7,445.5,691.125,342.0,234.2,179.25,715.5
985,161,1474,-26.879812,2.0420716,-0.03035755828022957,0.012035878375172615,-0.021079737693071365,0.4189980924129486,8.679245948791504,4.350397109985352,-9.572919,3.4423776,-4.6111593,420.0,851.25,607.5,227.0,450.0,693.75,342.0,234.2,179.25,715.5
986,161,1474,-26.916,2.0423703,0.008737816475331783,0.023642316460609436,0.00518746767193079,0.3471698462963104,8.667274475097656,4.364762783050537,-9.776211,2.8363934,-4.489666,420.0,851.25,608.25,228.2,445.5,693.0,341.25,233.5,183.75,718.125
987,161,964,-26.70711,1.7562685,-0.03524447977542877,-0.137015238404274,-0.016192816197872162,0.3208328187465668,8.7031888961792,4.376734256744385,-9.978773,3.160242,-4.364501,405.0,847.5,592.5,224.5,435.0,684.375,330.0,230.5,172.5,706.875
988,161,964,-26.719795,1.8143388,0.01545733492821455,0.003483764361590147,3.005456819664687E-4,0.3256213665008545,8.693612098693848,4.515602111816406,-10.024509,2.1835728,-4.1411996,405.0,851.25,604.5,226.2,441.75,685.5,338.25,233.2,175.5,711.75
989,161,964,-26.585674,1.7615908,-0.008366410620510578,-0.017896518111228943,0.003965737298130989,0.2705530524253845,8.736708641052246,4.39109992980957,-10.003654,3.6610496,-4.4639244,412.5,851.25,603.75,226.0,446.25,690.0,338.25,233.2,175.5,711.75
990,161,964,-26.52449,1.8114173,0.004461759701371193,-0.0032357533928006887,0.0015222762012854218,0.3184385597705841,8.71276569366455,4.379128456115723,-11.112045,2.7524617,-4.7858863,412.5,851.25,604.5,226.7,441.75,687.375,338.25,234.2,175.5,715.5
991,485,1729,-26.844105,2.1045294,0.05027665197849274,0.06395941972732544,-0.0168036799877882,0.4549122154712677,8.688823699951172,4.656864643096924,-10.548083,3.3953896,-4.669883,420.0,843.75,607.5,227.0,450.0,693.75,345.75,233.7,183.0,713.625
992,485,1729,-26.764147,2.0420375,0.018511660397052765,0.03097270056605339,0.003965737298130989,0.31125572323799133,8.734314918518066,4.482082366943359,-9.618151,3.245416,-4.441046,425.625,851.25,612.0,228.2,449.25,693.0,341.25,233.5,183.75,718.125
993,485,1729,-26.723013,2.036598,-0.00775554496794939,-0.004457483999431133,-0.010695028118789196,0.337592750787735,8.705583572387695,4.45095682144165,-10.111426,3.5221877,-4.4464273,420.0,843.75,607.5,228.5,450.0,699.375,345.0,234.0,187.5,720.0
994,485,1729,-26.674305,2.0956123,-0.0028686232399195433,0.011425012722611427,-0.003364645643159747,0.3495641350746155,8.674457550048828,4.345608711242676,-10.002639,2.5582306,-4.3694196,425.625,851.25,612.0,228.7,449.25,694.875,345.75,234.7,183.0,717.375
995,269,709,-26.574457,1.3581268,0.3196682035923004,0.22889304161071777,-0.024134064093232155,0.371112585067749,8.698400497436523,5.085439682006836,-10.557074,3.4607534,-5.150247,412.5,851.25,592.5,225.0,435.0,686.25,334.5,232.2,171.75,708.0
996,269,709,-25.76721,1.4026724,-0.0993853285908699,0.0040946295484900475,0.019848234951496124,0.3304099142551422,8.729525566101074,3.931399345397949,-10.717518,3.3569763,-4.9848228,405.0,851.25,578.25,219.7,415.5,661.125,312.0,225.7,149.25,683.625
997,269,709,-25.993883,1.5503843,-0.010199005715548992,-0.023394305258989334,0.0045766024850308895,0.16281068325042725,8.808537483215332,4.338426113128662,-9.581654,3.5458322,-5.300391,397.5,832.5,589.5,222.2,426.75,670.5,323.25,227.7,160.5,691.125
998,269,709,-26.152317,1.6637193,7.965682889334857E-4,-0.0032357533928006887,-0.007640702184289694,0.3208328187465668,8.739103317260742,4.3551859855651855,-9.64289,3.1984296,-4.6691227,405.0,840.0,597.0,223.2,434.25,674.25,330.75,229.2,168.0,696.75
999,1025,199,-26.352966,1.7371582,-0.0010360274463891983,-0.008122675120830536,0.014350446872413158,0.3232271075248718,8.63136100769043,4.216318130493164,-9.896435,3.9456723,-4.723452,412.5,843.75,600.0,224.5,442.5,684.375,337.5,230.5,180.0,706.875
1000,1025,199,-26.467295,1.7808734,0.030728965997695923,-7.922922377474606E-4,-0.014971085824072361,0.3064671754837036,8.748680114746094,4.522785186767578,-9.83971,6.0764394,-4.700848,420.0,843.75,612.0,224.2,449.25,678.0,342.0,229.7,179.25,698.625
1001,1025,199,-26.519493,1.7958918,-0.031579289585351944,-0.02705949731171131,-0.011305893771350384,0.3304099142551422,8.698400497436523,4.446168422698975,-10.01103,5.1761456,-4.507776,420.0,843.75,608.25,224.2,445.5,678.0,342.0,229.7,179.25,698.625
1002,53,284,-25.84835,0.80319375,-0.008366410620510578,-0.043552860617637634,0.01557217724621296,0.1891477108001709,8.798959732055664,4.28096342086792,-9.846533,3.3856115,-5.3106523,397.5,817.5,588.75,218.0,431.25,660.0,327.0,224.2,164.25,678.0
1003,53,284,-25.888474,0.89078254,0.003240029327571392,0.01631193608045578,-0.014360220171511173,0.1652049571275711,8.813325881958008,4.324060440063477,-10.57363,3.4306827,-5.0816126,397.5,817.5,581.25,216.5,423.75,654.375,322.5,222.5,165.0,676.875
1004,53,284,-25.877146,0.9200275,-0.015696793794631958,0.0010403034975752234,-0.003975511062890291,0.18675343692302704,8.755863189697266,4.321666240692139,-10.41191,3.4092658,-5.0866866,405.0,817.5,585.0,217.5,427.5,658.125,327.0,224.2,164.25,678.0
1005,53,284,-25.789965,0.82400626,0.01728993095457554,0.008370686322450638,-0.01985800825059414,0.1484450399875641,8.78219985961914,4.268991947174072,-10.043888,3.6767163,-4.734863,405.0,817.5,585.0,217.5,427.5,658.125,322.5,223.5,165.0,680.625
1006,1025,1559,-22.299656,1.0368893,0.05027665197849274,0.0040946295484900475,0.007630928419530392,0.19633053243160248,8.997684478759766,3.7278859615325928,-14.619544,0.52991056,0.5403769,453.75,823.125,628.5,221.6,481.5,684.0,392.25,222.1,245.25,685.875
1007,1025,1559,-22.26913,1.4366821,-0.002257757820188999,-0.07470698654651642,0.011906985193490982,0.2897072434425354,8.985713005065918,3.7063374519348145,-14.787187,1.7732835,-0.029020377,481.875,823.125,662.25,220.6,515.25,680.25,426.0,221.1,279.0,682.125
1008,1025,1559,-22.52468,1.5321745,-0.008977276273071766,-0.040498532354831696,0.003354871878400445,0.29928433895111084,8.99289608001709,3.838022470474243,-14.106925,1.3213599,0.26188177,487.5,817.5,672.75,220.4,531.0,684.75,437.25,222.1,290.25,685.875
1009,917,1134,-22.26516,1.0326676,0.04355713725090027,-0.17305628955364227,-0.004586376249790192,0.15802213549613953,8.997684478759766,3.656057596206665,-13.490948,0.9986786,0.09656689,468.75,804.375,643.5,216.1,496.5,663.375,406.5,216.4,264.75,669.75
1010,917,1134,-22.367197,1.1602403,0.002018298953771591,-0.028281228616833687,-9.211847791448236E-4,0.18675343692302704,9.000079154968262,3.7566170692443848,-13.416647,1.3523291,-0.3520933,461.25,796.875,646.5,215.9,504.75,667.875,414.0,216.9,272.25,671.625
1011,917,1134,-22.361258,1.253745,0.013624738901853561,-0.006900944747030735,-0.0027537806890904903,0.22266755998134613,9.014444351196289,3.720703125,-13.44676,0.7621073,0.15277147,476.25,804.375,650.25,214.9,508.5,664.125,417.75,216.4,276.0,669.75
1012,917,1134,-22.403584,1.296482,-0.01080987136811018,4.294382524676621E-4,-0.009473297744989395,0.24661029875278473,9.016839027404785,3.7614057064056396,-13.895702,1.4783038,0.0147516895,481.875,804.375,650.25,214.9,508.5,664.125,417.75,216.4,276.0,669.75
1013,485,879,-21.551697,1.861926,0.013624738901853561,0.021198855713009834,-0.009473297744989395,0.34477555751800537,9.074301719665527,3.5866236686706543,-11.571132,2.2602508,-1.2822378,526.875,780.0,702.75,207.9,561.0,637.875,473.25,209.2,336.75,648.0
1014,485,879,-21.575722,1.8484478,0.0038508945144712925,0.008370686322450638,-0.011305893771350384,0.31604427099227905,9.059935569763184,3.6081721782684326,-11.653817,2.1867797,-1.2583839,526.875,780.0,695.25,207.4,553.5,636.0,466.5,209.9,324.75,645.375
1015,485,879,-21.82202,1.7578167,-4.2516220128163695E-4,-0.004457483999431133,-0.007029836997389793,0.30886146426200867,9.038387298583984,3.725491523742676,-12.239479,1.8955088,-1.2321961,519.375,781.875,695.25,208.4,553.5,639.75,465.75,209.7,329.25,649.875
1016,53,284,-22.528011,1.1802527,-0.02424890734255314,0.04380086809396744,-0.011305893771350384,0.23942747712135315,9.004867553710938,3.747040033340454,-13.04588,2.2533007,-2.018783,519.375,806.25,687.75,212.4,546.0,654.75,459.0,215.4,317.25,666.0
1017,53,284,-22.543743,1.0818144,0.004461759701371193,0.0279183741658926,-0.007029836997389793,0.24421602487564087,9.009655952453613,3.7997140884399414,-13.104453,1.5365222,-1.8305055,519.375,806.25,684.0,212.9,542.25,656.625,454.5,216.2,318.0,674.25
1018,53,284,-22.540108,1.030417,-0.0034794884268194437,0.03097270056605339,-3.103195340372622E-4,0.19872480630874634,8.983319282531738,3.751828670501709,-13.819882,1.6724586,-1.9395616,515.625,806.25,680.25,213.4,538.5,658.5,455.25,216.4,313.5,669.75
1019,161,1644,-24.125355,-0.51975805,0.013013873249292374,-0.16022811830043793,0.06688486039638519,-0.18435916304588318,8.868393898010254,4.027170181274414,-12.874916,1.4370407,-2.5131145,481.875,838.125,661.5,224.4,519.75,699.75,432.0,227.2,295.5,715.5
1020,161,1644,-24.158464,-0.3476316,-0.013253332115709782,-0.001403157482855022,3.005456819664687E-4,-0.028731297701597214,8.894730567932129,4.036747455596924,-12.652639,1.7805351,-2.6719482,481.875,838.125,657.0,223.7,520.5,702.375,429.0,227.9,287.25,712.875
1021,161,1644,-24.076473,-0.43668604,0.009348681196570396,0.025474913418293,-0.001532049966044724,-0.028731297701597214,8.889942169189453,4.015198707580566,-12.979598,1.4855806,-2.0942185,487.5,838.125,657.75,223.9,516.0,697.875,429.75,228.6,282.75,710.25
1022,161,1644,-23.973867,-0.5889426,-0.007144680246710777,-0.01911824941635132,0.011296119540929794,-0.08379961550235748,8.904308319091797,3.9577362537384033,-13.468121,1.2835127,-2.347115,481.875,832.5,654.0,223.4,512.25,696.0,417.75,226.9,276.0,709.125
1023,917,879,-21.571684,-0.5471614,0.030118098482489586,-0.03316815197467804,0.013128715567290783,-0.05506832152605057,9.088666915893555,3.6369035243988037,-12.464641,1.7148157,-0.94158936,380.625,781.875,552.75,208.4,411.0,639.75,319.5,209.2,183.0,648.0
1024,917,879,-21.626192,-0.45352247,-0.0028686232399195433,-0.006290079560130835,-0.012527624145150185,-0.019154198467731476,9.067118644714355,3.6392977237701416,-12.184573,2.0260944,-1.3873141,380.625,785.625,555.75,209.2,419.25,648.0,327.0,210.7,190.5,653.625
1025,917,879,-21.719984,-0.41099733,-0.027914099395275116,-0.031946420669555664,-0.004586376249790192,-0.023942748084664345,9.059935569763184,3.632114887237549,-12.228109,1.0653254,-0.65559155,386.25,785.625,564.0,210.4,422.25,647.25,330.75,210.7,194.25,653.625
1026,485,1389,-23.864126,2.3202996,0.0038508945144712925,0.06334856152534485,-3.103195340372622E-4,0.4261809289455414,8.894730567932129,3.9481592178344727,-12.151372,1.972882,-0.26450405,496.875,823.125,664.5,220.2,528.0,689.25,442.5,221.0,311.25,697.5
1027,485,1389,-23.874603,2.2758775,0.003240029327571392,0.018755394965410233,-0.009473297744989395,0.37590113282203674,8.887548446655273,4.022381782531738,-11.793586,2.0707133,-0.10391467,502.5,823.125,664.5,219.7,528.0,687.375,442.5,220.0,311.25,693.75
1028,485,1389,-23.913107,2.2715423,0.004461759701371193,0.011425012722611427,-0.0021429152693599463,0.3782954216003418,8.925856590270996,4.022381782531738,-12.492662,1.7021811,0.026198104,496.875,823.125,664.5,219.7,528.0,687.375,447.0,220.7,310.5,691.125
